prev_indices,next_indices,syllables,rhyme_id
2375 1408 3225 3270 1531 4869 90 1260 3374 90 3620 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2011 2675 5443 2378 1402 2190 2026 1260 5511 2994 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11,5
2011 2675 5443 2378 1402 2190 2026 1260 5511 2994 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,3258 158 1212 2810 4957 4315 2635 1814 2994 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,7,5
3258 158 1212 2810 4957 4315 2635 1814 2994 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,213 2375 1408 800 2393 5405 1408 4581 1814 2810 90 3054 5422 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,7,5
213 2375 1408 800 2393 5405 1408 4581 1814 2810 90 3054 5422 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,5606 4040 4970 5452 2375 3225 5606 737 2375 2673 4974 158 5614 2645 3330 3529 89 0 0 0 0 0 0 0 0 0 0 0 0 0,12,897
5606 4040 4970 5452 2375 3225 5606 737 2375 2673 4974 158 5614 2645 3330 3529 89 0 0 0 0 0 0 0 0 0 0 0 0 0,2375 1739 609 90 2286 5064 3859 3186 1666 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16,1116
2375 1739 609 90 2286 5064 3859 3186 1666 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2378 1409 5511 178 4962 2268 213 4975 211 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13,1117
2378 1409 5511 178 4962 2268 213 4975 211 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2375 5144 5064 762 5614 3558 145 5606 4147 2498 5385 3349 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,8,1118
2375 5144 5064 762 5614 3558 145 5606 4147 2498 5385 3349 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,213 744 4962 5052 5606 2036 3186 2786 2375 5383 2852 2027 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12,253
213 744 4962 5052 5606 2036 3186 2786 2375 5383 2852 2027 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,349 3349 4962 4060 2027 5511 4962 5492 556 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12,393
349 3349 4962 4060 2027 5511 4962 5492 556 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,3419 4962 4374 2268 213 4962 3310 3610 213 2021 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,9,273
3419 4962 4374 2268 213 4962 3310 3610 213 2021 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,5606 2673 2339 4998 4337 2005 5452 1667 2027 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,9,711
5606 2673 2339 4998 4337 2005 5452 1667 2027 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,5606 1408 2673 5443 5606 2230 1814 5225 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,8,393
5606 1408 2673 5443 5606 2230 1814 5225 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2853 5606 4147 2375 4365 5546 6 4962 1665 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,7,20
2853 5606 4147 2375 4365 5546 6 4962 1665 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,5606 4257 5064 413 1058 3330 5443 5606 2203 101 4962 1903 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,9,430
5606 4257 5064 413 1058 3330 5443 5606 2203 101 4962 1903 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,8 4552 279 3258 1958 90 2834 863 3258 863 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,430
8 4552 279 3258 1958 90 2834 863 3258 863 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,213 3617 5511 4962 2863 3196 4189 2498 2420 5291 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,9,522
213 3617 5511 4962 2863 3196 4189 2498 2420 5291 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,5606 2203 4998 4548 213 4147 2375 1341 4962 4159 4983 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,8,339
5606 2203 4998 4548 213 4147 2375 1341 4962 4159 4983 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,5606 4255 4541 1347 2420 3186 1633 213 4313 1543 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11,369
5606 4255 4541 1347 2420 3186 1633 213 4313 1543 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,213 2375 158 1958 2498 297 4962 5048 2375 1123 2830 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12,1062
213 2375 158 1958 2498 297 4962 5048 2375 1123 2830 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2133 5064 762 2228 349 2821 3418 4530 3394 5029 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,10,376
2133 5064 762 2228 349 2821 3418 4530 3394 5029 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2378 3349 4962 5571 5112 4060 349 1878 2498 2378 2264 2498 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11,1119
2378 3349 4962 5571 5112 4060 349 1878 2498 2378 2264 2498 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,3349 4962 4060 2379 702 4962 1996 1814 4962 1424 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11,34
3349 4962 4060 2379 702 4962 1996 1814 4962 1424 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,4313 2673 4313 2165 4957 5405 1402 474 4951 438 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,10,3
4313 2673 4313 2165 4957 5405 1402 474 4951 438 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,279 2852 279 2378 4267 4374 5606 158 4267 1814 5614 4561 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12,347
279 2852 279 2378 4267 4374 5606 158 4267 1814 5614 4561 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2375 1707 2810 4313 5383 5594 2810 341 2420 4957 3009 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13,172
2375 1707 2810 4313 5383 5594 2810 341 2420 4957 3009 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,4147 2379 2260 5606 2420 4962 3128 2615 5614 3024 3349 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13,1120
4147 2379 2260 5606 2420 4962 3128 2615 5614 3024 3349 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2375 1341 3186 4285 4967 4173 187 1814 90 4245 744 3187 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,10,253
2375 1341 3186 4285 4967 4173 187 1814 90 4245 744 3187 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,284 3827 918 1324 1134 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15,525
284 3827 918 1324 1134 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2249 4103 4108 4082 5341 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11,1121
2249 4103 4108 4082 5341 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2019 3349 213 3349 213 3349 2501 3273 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,9,1122
2019 3349 213 3349 213 3349 2501 3273 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2378 3285 4962 3358 3352 138 744 4962 3641 2420 4962 3058 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,9,1123
2378 3285 4962 3358 3352 138 744 4962 3641 2420 4962 3058 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,213 4962 2802 4957 4330 1868 4962 2389 1334 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16,136
213 4962 2802 4957 4330 1868 4962 2389 1334 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,4957 1029 5511 3078 3063 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,10,1124
4957 1029 5511 3078 3063 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1332 1868 4449 1335 4975 5175 1376 5064 3881 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,6,1125
1332 1868 4449 1335 4975 5175 1376 5064 3881 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2375 5092 4957 3062 3402 2810 210 3322 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12,1126
2375 5092 4957 3062 3402 2810 210 3322 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2378 5175 1740 90 2786 5064 4962 2862 1868 4962 3757 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12,1127
2378 5175 1740 90 2786 5064 4962 2862 1868 4962 3757 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,8 5452 2375 5383 90 622 2375 1342 2673 4957 5405 5383 3654 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12,450
8 5452 2375 5383 90 622 2375 1342 2673 4957 5405 5383 3654 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,213 3297 2378 3349 5102 2375 2036 90 3105 5064 1623 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12,1128
213 3297 2378 3349 5102 2375 2036 90 3105 5064 1623 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,213 4368 3186 3258 4541 5405 158 3241 4259 438 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13,347
213 4368 3186 3258 4541 5405 158 3241 4259 438 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,3364 1415 4520 5606 2673 2378 2019 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,9,347
3364 1415 4520 5606 2673 2378 2019 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2853 2375 3241 1924 4957 3162 90 1878 101 4998 4337 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,8,989
2853 2375 3241 1924 4957 3162 90 1878 101 4998 4337 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,5064 2783 2498 859 3186 2461 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13,34
5064 2783 2498 859 3186 2461 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,737 5606 3826 2994 2036 2994 4988 5606 4988 2780 3330 2994 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,10,1129
737 5606 3826 2994 2036 2994 4988 5606 4988 2780 3330 2994 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,4962 2781 2420 4998 4337 2491 5405 4360 4875 1638 5064 1638 1878 4962 3026 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13,5
4962 2781 2420 4998 4337 2491 5405 4360 4875 1638 5064 1638 1878 4962 3026 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0,3008 2994 2420 4962 1770 213 5606 775 4253 4957 2378 4704 2815 1323 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15,1130
3008 2994 2420 4962 1770 213 5606 775 4253 4957 2378 4704 2815 1323 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2815 677 2815 412 370 2194 279 90 347 2420 4962 2345 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15,1131
2815 677 2815 412 370 2194 279 90 347 2420 4962 2345 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,4768 2810 3186 1222 2378 90 1469 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12,1132
4768 2810 3186 1222 2378 90 1469 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,3110 2420 3186 2155 737 2501 550 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,8,1133
3110 2420 3186 2155 737 2501 550 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,5172 5064 5246 2393 5606 2881 2994 340 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,9,1134
5172 5064 5246 2393 5606 2881 2994 340 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2931 3605 5405 775 4079 2810 4962 3345 1250 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,9,1135
2931 3605 5405 775 4079 2810 4962 3345 1250 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1641 762 770 5511 90 4713 1638 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,9,277
1641 762 770 5511 90 4713 1638 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,5405 1408 4875 3336 5452 5405 1390 2501 210 258 5606 3341 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,5,89
5405 1408 4875 3336 5452 5405 1390 2501 210 258 5606 3341 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,4538 1882 5511 5606 2378 3349 4962 5402 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13,124
4538 1882 5511 5606 2378 3349 4962 5402 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2501 3349 4962 5356 2375 775 4918 4962 5402 5606 2853 4957 158 4962 812 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11,124
2501 3349 4962 5356 2375 775 4918 4962 5402 5606 2853 4957 158 4962 812 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1734 5606 5383 2915 297 2994 5452 5606 4147 5606 3225 90 636 1868 4962 1666 89 0 0 0 0 0 0 0 0 0 0 0 0 0,14,89
1734 5606 5383 2915 297 2994 5452 5606 4147 5606 3225 90 636 1868 4962 1666 89 0 0 0 0 0 0 0 0 0 0 0 0 0,213 5606 3285 3470 2420 3269 3424 2278 1921 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19,1117
213 5606 3285 3470 2420 3269 3424 2278 1921 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,213 1591 4400 2375 4662 3871 2375 158 3241 2420 301 5081 2852 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13,1136
213 1591 4400 2375 4662 3871 2375 158 3241 2420 301 5081 2852 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,213 2375 2179 2187 5064 3358 4253 4962 1666 5452 4541 356 2162 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15,464
213 2375 2179 2187 5064 3358 4253 4962 1666 5452 4541 356 2162 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2810 5452 2057 3479 2375 158 5372 228 4962 3558 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15,1137
2810 5452 2057 3479 2375 158 5372 228 4962 3558 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,5567 2420 3186 3421 2310 2375 1408 3955 4998 5571 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12,383
5567 2420 3186 3421 2310 2375 1408 3955 4998 5571 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2720 5048 2375 4259 5606 5405 5383 4271 2228 2286 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,10,464
2720 5048 2375 4259 5606 5405 5383 4271 2228 2286 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,3326 3295 1273 5383 2027 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,9,270
3326 3295 1273 5383 2027 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,737 3349 4962 54 5405 2037 413 4970 1814 3102 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11,393
737 3349 4962 54 5405 2037 413 4970 1814 3102 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2378 4877 5064 5606 3297 737 775 2375 4253 5606 5076 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,10,815
2378 4877 5064 5606 3297 737 775 2375 4253 5606 5076 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2375 1120 413 3349 4962 5402 4552 279 2375 1747 4998 4548 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,46
2375 1120 413 3349 4962 5402 4552 279 2375 1747 4998 4548 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,4520 5606 775 4253 2378 4704 5160 2420 1595 4957 2375 436 1402 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13,464
4520 5606 775 4253 2378 4704 5160 2420 1595 4957 2375 436 1402 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,213 2375 1408 1878 5511 4962 1328 737 2375 2673 2190 3808 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,1138
213 2375 1408 1878 5511 4962 1328 737 2375 2673 2190 3808 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,213 2375 2673 4957 2552 1344 4997 2810 1601 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11,1139
213 2375 2673 4957 2552 1344 4997 2810 1601 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,213 2190 3758 1341 4962 4159 4337 4957 5405 2810 1402 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,10,1140
213 2190 3758 1341 4962 4159 4337 4957 5405 2810 1402 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2375 2673 5606 2036 5064 1698 4962 222 652 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,9,1138
2375 2673 5606 2036 5064 1698 4962 222 652 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2501 1961 356 213 2378 4140 3391 3947 4115 3401 4537 5126 737 2501 3482 4957 89 0 0 0 0 0 0 0 0 0 0 0 0 0,12,1141
2501 1961 356 213 2378 4140 3391 3947 4115 3401 4537 5126 737 2501 3482 4957 89 0 0 0 0 0 0 0 0 0 0 0 0 0,4270 2994 178 4962 3110 4957 2375 1924 5606 3401 1 349 4400 5606 120 279 2393 5606 89 0 0 0 0 0 0 0 0 0 0 0,21,291
347 1976 2186 1653 2420 90 3256 5513 90 2566 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,213 2783 90 3256 4678 297 5614 3598 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11,881
213 2783 90 3256 4678 297 5614 3598 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,3611 2498 1814 5614 1866 5452 2375 1460 90 3088 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,7,89
3611 2498 1814 5614 1866 5452 2375 1460 90 3088 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,606 3330 5272 5487 5490 2393 2375 1958 90 484 636 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,9,1142
606 3330 5272 5487 5490 2393 2375 1958 90 484 636 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,663 3256 1339 347 2133 90 2852 1248 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11,402
663 3256 1339 347 2133 90 2852 1248 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,5175 1958 4025 740 5606 1404 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,8,124
5175 1958 4025 740 5606 1404 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,213 1901 347 2598 413 2298 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,6,428
213 1901 347 2598 413 2298 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1408 413 5175 3611 2994 2378 210 275 347 2378 210 275 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,7,1143
1408 413 5175 3611 2994 2378 210 275 347 2378 210 275 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,347 2378 210 275 213 2378 4275 101 3186 4337 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13,1144
347 2378 210 275 213 2378 4275 101 3186 4337 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2375 436 5175 2931 2498 3349 3186 2081 2378 4869 5443 2491 3064 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15,34
2375 436 5175 2931 2498 3349 3186 2081 2378 4869 5443 2491 3064 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2378 3846 5511 4962 5048 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11,137
2378 3846 5511 4962 5048 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2375 436 5175 2931 2498 297 3186 2172 2935 2498 90 3761 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,4,202
2375 436 5175 2931 2498 297 3186 2172 2935 2498 90 3761 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,875 5511 3186 2207 2420 2498 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,1145
875 5511 3186 2207 2420 2498 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2375 2598 2037 2931 2498 5064 4962 4661 90 4576 3374 90 4072 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,7,34
2375 2598 2037 2931 2498 5064 4962 4661 90 4576 3374 90 4072 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,3432 2378 210 275 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16,1146
3432 2378 210 275 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2378 2598 5175 2931 2498 279 210 275 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,4,1144
2378 2598 5175 2931 2498 279 210 275 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2375 2598 2037 2931 2498 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,8,1144
2375 2598 2037 2931 2498 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2215 5402 5064 2272 4962 2194 213 3293 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,6,34
2215 5402 5064 2272 4962 2194 213 3293 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2598 90 2852 213 1011 213 4201 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,10,1147
2598 90 2852 213 1011 213 4201 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,737 2375 1408 1589 1698 90 4983 3269 3125 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,8,653
737 2375 1408 1589 1698 90 4983 3269 3125 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2375 4285 3186 2008 213 2378 3708 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,9,347
2375 4285 3186 2008 213 2378 3708 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,5487 5606 413 4970 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,6,1148
5487 5606 413 4970 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1600 5372 1030 213 2159 5511 4962 4661 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,4,296
1600 5372 1030 213 2159 5511 4962 4661 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,3585 4047 854 539 213 4962 807 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,8,344
3585 4047 854 539 213 4962 807 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,90 2353 3049 210 2324 3349 4962 5402 5064 2765 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,7,344
90 2353 3049 210 2324 3349 4962 5402 5064 2765 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,5606 1408 1589 449 2420 2552 5413 927 1359 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11,1149
5606 1408 1589 449 2420 2552 5413 927 1359 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,5606 1154 3349 90 5207 5473 5405 3225 1814 3689 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12,347
5606 1154 3349 90 5207 5473 5405 3225 1814 3689 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,5606 3394 3330 1092 3413 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13,233
